frequency_hz,ensemble_average_psd_v2_per_hz
1.453012842231938073e+01,2.454264303394896769e-10
1.453346178511413100e+01,6.786003066885974579e-11
1.453679514790888305e+01,2.690325870261062607e-10
1.454012851070363332e+01,1.586178761038026422e-10
1.454346187349838537e+01,3.617825780832282689e-10
1.454679523629313564e+01,2.162329627759801520e-11
1.455012859908788592e+01,5.747836747018604807e-11
1.455346196188263797e+01,1.621474412893657628e-10
1.455679532467738824e+01,4.288790683834562472e-11
1.456012868747213851e+01,7.023465658124310365e-11
1.456346205026689056e+01,1.830936555680554430e-11
1.456679541306164083e+01,3.379915343992316990e-10
1.457012877585639288e+01,6.603245394378264402e-12
1.457346213865114315e+01,1.237014030480384225e-10
1.457679550144589342e+01,1.121345165032513508e-11
1.458012886424064547e+01,3.544144720597403963e-10
1.458346222703539574e+01,8.140109826969437911e-11
1.458679558983014779e+01,9.742903468529432652e-11
1.459012895262489806e+01,1.323475486178136712e-10
1.459346231541964833e+01,2.405626169306627736e-11
1.459679567821440038e+01,1.374551755112936970e-10
1.460012904100915065e+01,4.904871748546942953e-11
1.460346240380390093e+01,1.744702500449429862e-11
1.460679576659865297e+01,8.964610678032499553e-12
1.461012912939340325e+01,1.446552454306200095e-11
1.461346249218815530e+01,1.221679585966140759e-11
1.461679585498290557e+01,9.406724707491419233e-11
1.462012921777765584e+01,4.943341190158614405e-11
1.462346258057240789e+01,7.196214223666716387e-11
1.462679594336715816e+01,3.988538890797026781e-11
1.463012930616190843e+01,2.510264612859015924e-10
1.463346266895666048e+01,7.672929133534335078e-11
1.463679603175141075e+01,4.001209041746168987e-11
1.464012939454616280e+01,1.825747484019365239e-11
1.464346275734091307e+01,1.339014274704312668e-11
1.464679612013566334e+01,2.292028261478782160e-10
1.465012948293041539e+01,3.541246978942490415e-11
1.465346284572516566e+01,3.122201697850954170e-11
1.465679620851991594e+01,3.936811331124894733e-11
1.466012957131466798e+01,4.881208052699135539e-11
1.466346293410941826e+01,8.241723780673851039e-11
1.466679629690417030e+01,1.340409495884346083e-10
1.467012965969892058e+01,6.771733115945295749e-12
1.467346302249367085e+01,5.289470563824706728e-12
1.467679638528842290e+01,1.800243385987184447e-10
1.468012974808317317e+01,9.539243266304178190e-11
1.468346311087792522e+01,2.552387566910013720e-10
1.468679647367267549e+01,1.242950439360368973e-10
1.469012983646742576e+01,1.503678896315326322e-10
1.469346319926217781e+01,7.886017208241614876e-11
1.469679656205692808e+01,1.475738024719275985e-11
1.470012992485167835e+01,1.717017296847069935e-10
1.470346328764643040e+01,3.061118416503846245e-10
1.470679665044118067e+01,4.885073297159690656e-11
1.471013001323593272e+01,7.909144989378108344e-11
1.471346337603068299e+01,2.439410523056739063e-11
1.471679673882543327e+01,2.535502066067171225e-10
1.472013010162018531e+01,1.109252987041556798e-10
1.472346346441493559e+01,1.476406305778374426e-10
1.472679682720968586e+01,2.191517215181893810e-10
1.473013019000443791e+01,8.041895364778039052e-11
1.473346355279918818e+01,1.121876801690780994e-11
1.473679691559394023e+01,1.161807292732173206e-11
1.474013027838869050e+01,2.577179444792595727e-10
1.474346364118344077e+01,8.912813749116776699e-12
1.474679700397819282e+01,4.418951666090103899e-10
1.475013036677294309e+01,1.155858614786547760e-10
1.475346372956769514e+01,6.231426812636355890e-11
1.475679709236244541e+01,6.120736961494739410e-11
1.476013045515719568e+01,6.355791466329680192e-12
1.476346381795194773e+01,7.539466743181503081e-11
1.476679718074669800e+01,1.722999901040437238e-11
1.477013054354144828e+01,2.702303388311999170e-10
1.477346390633620032e+01,1.333334892858562855e-10
1.477679726913095060e+01,5.564681112308148129e-13
1.478013063192570264e+01,1.738310462258994373e-10
1.478346399472045292e+01,5.156016532652773649e-11
1.478679735751520319e+01,1.208691533423466464e-11
1.479013072030995524e+01,6.206495150380288094e-11
1.479346408310470551e+01,4.317050407216784244e-11
1.479679744589945578e+01,1.770079507853870961e-11
1.480013080869420783e+01,7.128786296744504769e-11
1.480346417148895810e+01,5.422961994536268178e-11
1.480679753428371015e+01,1.729181717804783505e-10
1.481013089707846042e+01,1.101620749967548281e-10
1.481346425987321069e+01,3.725506514476885037e-11
1.481679762266796274e+01,8.497616224846689158e-11
1.482013098546271301e+01,2.916927034570650123e-11
1.482346434825746506e+01,3.053682345836187703e-11
1.482679771105221533e+01,3.093402669558228366e-10
1.483013107384696561e+01,4.101522967990101698e-11
1.483346443664171765e+01,2.145090552372620907e-11
1.483679779943646793e+01,9.530702190725974563e-11
1.484013116223121820e+01,2.439813790610936746e-11
1.484346452502597025e+01,5.155524596444862039e-11
1.484679788782072052e+01,1.411015012365241955e-10
1.485013125061547257e+01,1.066677496455024283e-10
1.485346461341022284e+01,4.990260813274018353e-11
1.485679797620497311e+01,1.375452516720974935e-10
1.486013133899972516e+01,5.700082840452510634e-12
1.486346470179447543e+01,2.445161532512695996e-10
1.486679806458922570e+01,2.570654002998223773e-11
1.487013142738397775e+01,3.661847189083815264e-11
1.487346479017872802e+01,1.739949877444865927e-10
1.487679815297348007e+01,1.223410041523893312e-11
1.488013151576823034e+01,6.532852278323887399e-11
1.488346487856298062e+01,1.786243790816387720e-11
1.488679824135773266e+01,7.873947360727107024e-11
1.489013160415248294e+01,7.264570985085525887e-11
1.489346496694723321e+01,1.823148871937199079e-10
1.489679832974198526e+01,4.085665206521663833e-10
1.490013169253673553e+01,1.744160877744054160e-12
1.490346505533148758e+01,1.050073098239236780e-10
1.490679841812623785e+01,3.647441281714349821e-12
1.491013178092098812e+01,1.032091783786201363e-10
1.491346514371574017e+01,1.604824200668153838e-10
1.491679850651049044e+01,1.300200287971583480e-11
1.492013186930524249e+01,1.812419711962205469e-10
1.492346523209999276e+01,3.629626778584928306e-11
1.492679859489474303e+01,2.986424575011257434e-10
1.493013195768949508e+01,7.981987359860677592e-11
1.493346532048424535e+01,9.964570165527759804e-11
1.493679868327899563e+01,1.195539910620294213e-10
1.494013204607374767e+01,3.192649064333205344e-11
1.494346540886849795e+01,2.410176937874225298e-12
1.494679877166324999e+01,4.710262218530119481e-10
1.495013213445800027e+01,1.452143132321028186e-11
1.495346549725275054e+01,1.090203155347597255e-10
1.495679886004750259e+01,5.006454535148274842e-11
1.496013222284225286e+01,2.613339133242512208e-11
1.496346558563700313e+01,8.294723208805402901e-12
1.496679894843175518e+01,1.601579672242962177e-13
1.497013231122650545e+01,1.064003891061651555e-11
1.497346567402125750e+01,1.680774745589361167e-11
1.497679903681600777e+01,3.526236554366730554e-11
1.498013239961075804e+01,9.676746202827162543e-12
1.498346576240551009e+01,3.312098565145621565e-11
1.498679912520026036e+01,8.641217093526366417e-11
1.499013248799501241e+01,2.919496374234192551e-11
1.499346585078976268e+01,3.266173443117939030e-11
1.499679921358451296e+01,1.539812275172806774e-11
1.500013257637926500e+01,2.744638649948988319e-10
1.500346593917401528e+01,2.655379931536072843e-11
1.500679930196876555e+01,3.871710733828486152e-10
1.501013266476351760e+01,1.029763056640362673e-10
1.501346602755826787e+01,7.942062452736269914e-11
1.501679939035301992e+01,4.319847074772833044e-11
1.502013275314777019e+01,2.493381827123142148e-10
1.502346611594252046e+01,4.483120363651800003e-11
1.502679947873727251e+01,5.088012240188397742e-11
1.503013284153202278e+01,9.489406784516849191e-11
1.503346620432677305e+01,2.615959793569722867e-11
1.503679956712152510e+01,1.360007619261197264e-10
1.504013292991627537e+01,2.224199727589505448e-10
1.504346629271102742e+01,6.955271002715362088e-11
1.504679965550577769e+01,5.161401337714881898e-11
1.505013301830052797e+01,4.744526088060105988e-11
1.505346638109528001e+01,1.070914083205550753e-12
1.505679974389003029e+01,2.147751526584005608e-10
1.506013310668478233e+01,5.587602287913310899e-11
1.506346646947953261e+01,2.493664695468576959e-11
1.506679983227428288e+01,3.220973003240961591e-10
1.507013319506903493e+01,3.501341747120790177e-12
1.507346655786378520e+01,4.081885720189984687e-10
1.507679992065853547e+01,1.224064627435045342e-11
1.508013328345328752e+01,1.820201990756403425e-10
1.508346664624803779e+01,1.196690267942426218e-10
1.508680000904278984e+01,6.504933297603336624e-11
1.509013337183754011e+01,4.009745551892430318e-12
1.509346673463229038e+01,1.033653377084194007e-10
1.509680009742704243e+01,1.493226182965596883e-10
1.510013346022179270e+01,7.730781017388320524e-11
1.510346682301654297e+01,2.103940996797076647e-11
1.510680018581129502e+01,1.175235102961213490e-10
1.511013354860604530e+01,4.414387002514770607e-11
1.511346691140079734e+01,1.167637424287663508e-10
1.511680027419554762e+01,1.126332316100118944e-11
1.512013363699029789e+01,1.206196786280510206e-10
1.512346699978504994e+01,4.031220896125638661e-12
1.512680036257980021e+01,1.838615872154082139e-10
1.513013372537455226e+01,7.989458768004960909e-11
1.513346708816930253e+01,1.223067274299492178e-10
1.513680045096405280e+01,7.427213101854735537e-11
1.514013381375880485e+01,2.528684409976322083e-11
1.514346717655355512e+01,4.862716790714574945e-11
1.514680053934830539e+01,6.376600451729269587e-11
1.515013390214305744e+01,1.100950087243927330e-10
1.515346726493780771e+01,1.464123430155152170e-11
1.515680062773255976e+01,2.298395307185889151e-10
1.516013399052731003e+01,1.238305575070900776e-10
1.516346735332206030e+01,3.278248090614233323e-13
1.516680071611681235e+01,3.399467077999042723e-10
1.517013407891156263e+01,1.384292399082141534e-11
1.517346744170631290e+01,5.093872264368958934e-12
1.517680080450106495e+01,9.676010582989539318e-11
1.518013416729581522e+01,8.323683701757684289e-11
1.518346753009056727e+01,3.084437897372369152e-11
1.518680089288531754e+01,5.346446421133861759e-11
1.519013425568006781e+01,7.218354618688621618e-11
1.519346761847481986e+01,1.048864487902613807e-11
1.519680098126957013e+01,2.133158229879833847e-10
1.520013434406432040e+01,1.144768989598919654e-10
1.520346770685907245e+01,2.126362288869857149e-10
1.520680106965382272e+01,4.570076502100374113e-11
1.521013443244857477e+01,8.232146693636107293e-11
1.521346779524332504e+01,1.460983433727611088e-10
1.521680115803807531e+01,5.169425137990480032e-11
1.522013452083282736e+01,9.589533758324914976e-11
1.522346788362757763e+01,3.050387416919831931e-11
1.522680124642232968e+01,1.009636930498990747e-10
1.523013460921707996e+01,1.643462174850063084e-11
1.523346797201183023e+01,2.832936138460292184e-11
1.523680133480658228e+01,7.463307178981122967e-11
1.524013469760133255e+01,1.264573101796957922e-10
1.524346806039608282e+01,1.364775836402784139e-10
1.524680142319083487e+01,1.295770476022051295e-10
1.525013478598558514e+01,4.784618745120538255e-12
1.525346814878033719e+01,2.400364001234927229e-11
1.525680151157508746e+01,3.834715272561958052e-10
1.526013487436983773e+01,5.234465952536772799e-12
1.526346823716458978e+01,5.906405896537011274e-10
1.526680159995934005e+01,7.046463373155485074e-11
1.527013496275409032e+01,3.142065008563967389e-12
1.527346832554884237e+01,6.622248648702418825e-11
1.527680168834359264e+01,3.801515155010316231e-10
1.528013505113834469e+01,3.174229810435589138e-11
1.528346841393309496e+01,1.191542405835663823e-11
1.528680177672784524e+01,3.424195324691447190e-11
1.529013513952259729e+01,4.206700948488675651e-11
1.529346850231734756e+01,2.182235861292315895e-11
1.529680186511209961e+01,1.665989397661648108e-10
1.530013522790684988e+01,3.723974927945409973e-11
1.530346859070160015e+01,6.169406448950720053e-11
1.530680195349635220e+01,6.301218021234967317e-11
1.531013531629110247e+01,6.936576141133360655e-11
1.531346867908585274e+01,1.367959768689138509e-10
1.531680204188060479e+01,6.600447957749933595e-11
1.532013540467535506e+01,3.203225286351579656e-12
1.532346876747010711e+01,1.189703115757136568e-10
1.532680213026485738e+01,7.341959074154390204e-12
1.533013549305960765e+01,4.652224921453345749e-11
1.533346885585435970e+01,2.273156927805092126e-10
1.533680221864910997e+01,1.705285191276216217e-10
1.534013558144386025e+01,2.094102877085190671e-11
1.534346894423861229e+01,6.531183060748906905e-11
1.534680230703336257e+01,2.176939764458632501e-11
1.535013566982811462e+01,1.347670718197428753e-11
1.535346903262286489e+01,3.429554844848847203e-10
1.535680239541761516e+01,1.203556284750244884e-10
1.536013575821236721e+01,6.391236915478829789e-11
1.536346912100711748e+01,1.150895302545303377e-10
1.536680248380186953e+01,3.495481518882175297e-11
1.537013584659661980e+01,1.862050529682846576e-10
1.537346920939137007e+01,3.219568418073835545e-11
1.537680257218612212e+01,1.224441630901034901e-10
1.538013593498087239e+01,7.994792668194818457e-13
1.538346929777562266e+01,4.097974924935553514e-11
1.538680266057037471e+01,5.432024087994821107e-11
1.539013602336512498e+01,1.858164133218939249e-10
1.539346938615987703e+01,1.516734016957159416e-10
1.539680274895462730e+01,2.333495548851355957e-11
1.540013611174937758e+01,6.287791006417681005e-11
1.540346947454412962e+01,1.464344274439510740e-10
1.540680283733887990e+01,2.465028052805885550e-11
1.541013620013363017e+01,6.273413836581228661e-11
1.541346956292838222e+01,1.712400596371650604e-10
1.541680292572313249e+01,1.560174101666775773e-10
1.542013628851788454e+01,1.384646999005470974e-10
1.542346965131263481e+01,1.581111780360805896e-10
1.542680301410738508e+01,7.423678579694601643e-11
1.543013637690213713e+01,1.308293987210793739e-11
1.543346973969688740e+01,1.216661234104986633e-10
1.543680310249163767e+01,3.478466551624185620e-11
1.544013646528638972e+01,1.362592536791185189e-10
1.544346982808113999e+01,5.892402226445448569e-11
1.544680319087589204e+01,7.161890456698533630e-11
1.545013655367064231e+01,1.633341644667320525e-11
1.545346991646539259e+01,2.188140117808812202e-11
1.545680327926014463e+01,1.024232132461881114e-10
1.546013664205489491e+01,3.526655136639579833e-11
1.546347000484964695e+01,4.715317839916480235e-12
1.546680336764439723e+01,5.873111131232495769e-11
1.547013673043914750e+01,1.920727645456584619e-10
1.547347009323389955e+01,4.146232560921225533e-11
1.547680345602864982e+01,1.828478008730391540e-11
1.548013681882340009e+01,7.693939045673204500e-11
1.548347018161815214e+01,9.058471288627389629e-11
1.548680354441290241e+01,3.424085198621421651e-10
1.549013690720765446e+01,1.791094550379090974e-11
1.549347027000240473e+01,2.843267563266763618e-11
1.549680363279715500e+01,1.468451779697437080e-10
1.550013699559190705e+01,1.514280871409503630e-11
1.550347035838665732e+01,4.404428346457965908e-11
1.550680372118140760e+01,6.184665034285212414e-11
1.551013708397615964e+01,2.741195094153443687e-10
1.551347044677090992e+01,1.282180086056999385e-10
1.551680380956566196e+01,7.499475064161616752e-11
1.552013717236041224e+01,2.882617922957018845e-11
1.552347053515516251e+01,2.793521284813063719e-10
1.552680389794991456e+01,3.635786675341116969e-10
1.553013726074466483e+01,2.819403718477962398e-11
1.553347062353941688e+01,2.434999058563293468e-12
1.553680398633416715e+01,2.861571516146555087e-11
1.554013734912891742e+01,4.275926416935303394e-11
1.554347071192366947e+01,5.793963518832335544e-11
1.554680407471841974e+01,3.613426441698636883e-11
1.555013743751317001e+01,3.486444608933818546e-10
1.555347080030792206e+01,3.600669365850791346e-10
1.555680416310267233e+01,2.824270180982001988e-11
1.556013752589742438e+01,4.212034171814052886e-11
1.556347088869217465e+01,2.390513518055203476e-10
1.556680425148692493e+01,1.579279692571405090e-12
1.557013761428167697e+01,1.029136313927701110e-10
1.557347097707642725e+01,3.433267476633569959e-11
1.557680433987117752e+01,3.767592130596311557e-13
1.558013770266592957e+01,1.447964310029049434e-11
1.558347106546067984e+01,1.265442164060270424e-11
1.558680442825543189e+01,5.015711462994239323e-11
